setname	parent	year	source_file
superb2k	0	2000?	src/mame/bordun/skylncr.cpp
seadevil	0	2000	src/mame/bordun/skylncr.cpp
blshark	0	2000	src/mame/bordun/skylncr.cpp
seabattl	0	1980	src/mame/zaccaria/seabattl.cpp
armada	seabattl	1980	src/mame/zaccaria/seabattl.cpp
galaxia	0	1979	src/mame/zaccaria/galaxia.cpp
galaxiaa	galaxia	1979	src/mame/zaccaria/galaxia.cpp
galaxiab	galaxia	1979	src/mame/zaccaria/galaxia.cpp
astrowar	0	1980	src/mame/zaccaria/galaxia.cpp
astrowara	astrowar	1980	src/mame/zaccaria/galaxia.cpp
laserbat	0	1981	src/mame/zaccaria/laserbat.cpp
lazarian	laserbat	1981	src/mame/zaccaria/laserbat.cpp
catnmous	0	1982	src/mame/zaccaria/laserbat.cpp
catnmousa	catnmous	1982	src/mame/zaccaria/laserbat.cpp
tinv2650	0	1979?	src/mame/zaccaria/zac1b1120.cpp
sia2650	tinv2650	1979?	src/mame/zaccaria/zac1b1120.cpp
dodgem	0	1979	src/mame/zaccaria/zac1b1120.cpp
quasar	0	1980	src/mame/zaccaria/quasar.cpp
quasara	quasar	1980	src/mame/zaccaria/quasar.cpp
monymony	0	1983	src/mame/zaccaria/zaccaria.cpp
monymony2	monymony	1983	src/mame/zaccaria/zaccaria.cpp
monymony3	monymony	1983	src/mame/zaccaria/zaccaria.cpp
jackrabt	0	1984	src/mame/zaccaria/zaccaria.cpp
jackrabt2	jackrabt	1984	src/mame/zaccaria/zaccaria.cpp
jackrabts	jackrabt	1984	src/mame/zaccaria/zaccaria.cpp
hotgmck	0	1997	src/mame/psikyo/psikyo4.cpp
hgkairak	0	1998	src/mame/psikyo/psikyo4.cpp
hotgmck3	0	1999	src/mame/psikyo/psikyo4.cpp
hotgm4ev	0	2000	src/mame/psikyo/psikyo4.cpp
hotgmcki	0	2001	src/mame/psikyo/psikyo4.cpp
loderndf	0	2000	src/mame/psikyo/psikyo4.cpp
loderndfa	loderndf	2000	src/mame/psikyo/psikyo4.cpp
hotdebut	0	2000	src/mame/psikyo/psikyo4.cpp
soldivid	0	1997	src/mame/psikyo/psikyosh.cpp
soldividk	soldivid	1997	src/mame/psikyo/psikyosh.cpp
s1945ii	0	1997	src/mame/psikyo/psikyosh.cpp
daraku	0	1998	src/mame/psikyo/psikyosh.cpp
sbomber	0	1998	src/mame/psikyo/psikyosh.cpp
sbombera	sbomber	1998	src/mame/psikyo/psikyosh.cpp
gunbird2	0	1998	src/mame/psikyo/psikyosh.cpp
gunbird2a	gunbird2	1998	src/mame/psikyo/psikyosh.cpp
s1945iii	0	1999	src/mame/psikyo/psikyosh.cpp
s1945iiibl	s1945iii	1999	src/mame/psikyo/psikyosh.cpp
s1945iiibla	s1945iii	1999	src/mame/psikyo/psikyosh.cpp
dragnblz	0	2000	src/mame/psikyo/psikyosh.cpp
tgm2	0	2000	src/mame/psikyo/psikyosh.cpp
tgm2p	tgm2	2000	src/mame/psikyo/psikyosh.cpp
gnbarich	0	2001	src/mame/psikyo/psikyosh.cpp
mjgtaste	0	2002	src/mame/psikyo/psikyosh.cpp
samuraia	0	1993	src/mame/psikyo/psikyo.cpp
samuraiak	samuraia	1993	src/mame/psikyo/psikyo.cpp
sngkace	samuraia	1993	src/mame/psikyo/psikyo.cpp
sngkacea	samuraia	1993	src/mame/psikyo/psikyo.cpp
gunbird	0	1994	src/mame/psikyo/psikyo.cpp
gunbirdk	gunbird	1994	src/mame/psikyo/psikyo.cpp
gunbirdj	gunbird	1994	src/mame/psikyo/psikyo.cpp
btlkroad	0	1994	src/mame/psikyo/psikyo.cpp
btlkroadk	btlkroad	1994	src/mame/psikyo/psikyo.cpp
s1945	0	1995	src/mame/psikyo/psikyo.cpp
s1945a	s1945	1995	src/mame/psikyo/psikyo.cpp
s1945j	s1945	1995	src/mame/psikyo/psikyo.cpp
s1945n	s1945	1995	src/mame/psikyo/psikyo.cpp
s1945nj	s1945	1995	src/mame/psikyo/psikyo.cpp
s1945k	s1945	1995	src/mame/psikyo/psikyo.cpp
s1945bl	s1945	1995	src/mame/psikyo/psikyo.cpp
tengai	0	1996	src/mame/psikyo/psikyo.cpp
tengaij	tengai	1996	src/mame/psikyo/psikyo.cpp
tengaibl	tengai	1996	src/mame/psikyo/psikyo.cpp
barata	0	2002	src/mame/matic/barata.cpp
cdibios	0	1995	src/mame/philips/cdi.cpp
quizard	cdibios	1995	src/mame/philips/cdi.cpp
quizard_17	quizard	1995	src/mame/philips/cdi.cpp
quizard_12	quizard	1995	src/mame/philips/cdi.cpp
quizard_10	quizard	1995	src/mame/philips/cdi.cpp
quizardi	quizard	1995	src/mame/philips/cdi.cpp
quizardi_17	quizard	1995	src/mame/philips/cdi.cpp
quizardi_12	quizard	1995	src/mame/philips/cdi.cpp
quizard2	cdibios	1995	src/mame/philips/cdi.cpp
quizard2_22	quizard2	1995	src/mame/philips/cdi.cpp
quizard3	cdibios	1995	src/mame/philips/cdi.cpp
quizard3a	quizard3	1995	src/mame/philips/cdi.cpp
quizard3_32	quizard3	1996	src/mame/philips/cdi.cpp
quizard4	cdibios	1998	src/mame/philips/cdi.cpp
quizard4cz	quizard4	1998	src/mame/philips/cdi.cpp
quizard4_41	quizard4	1998	src/mame/philips/cdi.cpp
quizard4_40	quizard4	1997	src/mame/philips/cdi.cpp
quizardff	cdibios	1996	src/mame/philips/cdi.cpp
mmm_ldip	0	198?	src/mame/maygay/mmm.cpp
screenpl	0	1991	src/mame/maygay/maygayv1.cpp
screenp1	screenpl	1991	src/mame/maygay/maygayv1.cpp
screenp1a	screenpl	1991	src/mame/maygay/maygayv1.cpp
screenp2	screenpl	1991	src/mame/maygay/maygayv1.cpp
screenp2a	screenpl	1991	src/mame/maygay/maygayv1.cpp
screenp3	screenpl	1991	src/mame/maygay/maygayv1.cpp
screenp3a	screenpl	1991	src/mame/maygay/maygayv1.cpp
screenp4	screenpl	1991	src/mame/maygay/maygayv1.cpp
mv1bon	0	199?	src/mame/maygay/maygayv1.cpp
mv1cpc	0	199?	src/mame/maygay/maygayv1.cpp
mv1cpca	mv1cpc	199?	src/mame/maygay/maygayv1.cpp
mv1cpcb	mv1cpc	199?	src/mame/maygay/maygayv1.cpp
mv1cwq	0	199?	src/mame/maygay/maygayv1.cpp
mv1cwqa	mv1cwq	199?	src/mame/maygay/maygayv1.cpp
mv1guac	0	199?	src/mame/maygay/maygayv1.cpp
mv1guaca	mv1guac	199?	src/mame/maygay/maygayv1.cpp
mv1sfx	0	199?	src/mame/maygay/maygayv1.cpp
mv1sfxa	mv1sfx	199?	src/mame/maygay/maygayv1.cpp
mv1sfx2	0	199?	src/mame/maygay/maygayv1.cpp
mv1wc	0	199?	src/mame/maygay/maygayv1.cpp
m1sprint	0	1990	src/mame/maygay/maygay1bsw.cpp
m1blkhol	0	199?	src/mame/maygay/maygay1bsw.cpp
m1bargnc	0	1990	src/mame/maygay/maygay1bsw.cpp
m1bargncp	m1bargnc	1990	src/mame/maygay/maygay1bsw.cpp
m1bargn	0	1990	src/mame/maygay/maygay1bsw.cpp
m1bargnp	m1bargn	1990	src/mame/maygay/maygay1bsw.cpp
m1bountc	0	199?	src/mame/maygay/maygay1bsw.cpp
m1bountcp	m1bountc	199?	src/mame/maygay/maygay1bsw.cpp
m1criss	0	199?	src/mame/maygay/maygay1bsw.cpp
m1dmnhrt	0	199?	src/mame/maygay/maygay1bsw.cpp
m1alley	0	199?	src/mame/maygay/maygay1bsw.cpp
m1bigdel	0	2000	src/mame/maygay/maygay1bsw.cpp
m1bluemx	0	1992	src/mame/maygay/maygay1bsw.cpp
m1bluemxp	m1bluemx	1992	src/mame/maygay/maygay1bsw.cpp
m1casclb	0	1990	src/mame/maygay/maygay1bsw.cpp
m1casclbp	m1casclb	1990	src/mame/maygay/maygay1bsw.cpp
m1casclb1	m1casclb	1990	src/mame/maygay/maygay1bsw.cpp
m1casgcl	0	1990	src/mame/maygay/maygay1bsw.cpp
m1casgclp	m1casgcl	1990	src/mame/maygay/maygay1bsw.cpp
m1bankbs	0	199?	src/mame/maygay/maygay1bsw.cpp
m1bankbsp	m1bankbs	199?	src/mame/maygay/maygay1bsw.cpp
m1bankbso	m1bankbs	199?	src/mame/maygay/maygay1bsw.cpp
m1chain	0	1996	src/mame/maygay/maygay1bsw.cpp
m1dm4ev	0	199?	src/mame/maygay/maygay1bsw.cpp
m1dm4evp	m1dm4ev	199?	src/mame/maygay/maygay1bsw.cpp
m1dm4ev11	m1dm4ev	199?	src/mame/maygay/maygay1bsw.cpp
m1casroy	0	1990	src/mame/maygay/maygay1bsw.cpp
m1casroyp	m1casroy	1990	src/mame/maygay/maygay1bsw.cpp
m1casroy1	m1casroy	1990	src/mame/maygay/maygay1bsw.cpp
m1bankrl	0	1995	src/mame/maygay/maygay1bsw.cpp
m1bankrlp	m1bankrl	1995	src/mame/maygay/maygay1bsw.cpp
m1bankrl2p	m1bankrl	1995	src/mame/maygay/maygay1bsw.cpp
m1clbfvr	0	199?	src/mame/maygay/maygay1bsw.cpp
m1clbfvrp	m1clbfvr	199?	src/mame/maygay/maygay1bsw.cpp
m1coderd	0	199?	src/mame/maygay/maygay1bsw.cpp
m1coderdp	m1coderd	199?	src/mame/maygay/maygay1bsw.cpp
m1bondi	0	1996	src/mame/maygay/maygay1bsw.cpp
m1bondip	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi4	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi4p	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi3	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi2	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi2p	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi2po	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi1	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1bondi1p	m1bondi	1996	src/mame/maygay/maygay1bsw.cpp
m1albsq	0	1993	src/mame/maygay/maygay1bsw.cpp
m1albsqp	m1albsq	1993	src/mame/maygay/maygay1bsw.cpp
m1albsq3	m1albsq	1993	src/mame/maygay/maygay1bsw.cpp
m1albsq2	m1albsq	1993	src/mame/maygay/maygay1bsw.cpp
m1albsq1	m1albsq	1993	src/mame/maygay/maygay1bsw.cpp
m1albsq1p	m1albsq	1993	src/mame/maygay/maygay1bsw.cpp
m1cik	0	1997	src/mame/maygay/maygay1bsw.cpp
m1cikp	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cikh	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik51	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik51p	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik51o	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik41	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik41p	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik31	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik31p	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik21	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik21p	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik12	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik11	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik11p	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik11n	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1cik11np	m1cik	1997	src/mame/maygay/maygay1bsw.cpp
m1dxmono	0	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmonop	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono12n	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono31b	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono31p	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono31h	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono31h2	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono51	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono12	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono12p	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono12a	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono21p	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono11p	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono11	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono51o	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono51p	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono30h	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono11o	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono11m	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1dxmono11mb	m1dxmono	1992	src/mame/maygay/maygay1bsw.cpp
m1cluedo	0	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedop	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedo5	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedo5p	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedoi	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedoip	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedon	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedonp	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedob2	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedob2p	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedob2h	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedobi2	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedobi2p	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedob1	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedob1p	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedob1h	m1cluedo	1995	src/mame/maygay/maygay1bsw.cpp
m1cluedo4	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluedo4p	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluedo3	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluedo3p	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluedo3h	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluedo1	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluedo1p	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluedo1h	m1cluedo	1993	src/mame/maygay/maygay1bsw.cpp
m1cluesh	0	1993	src/mame/maygay/maygay1bsw.cpp
m1clueshp	m1cluesh	1993	src/mame/maygay/maygay1bsw.cpp
m1cluesho	m1cluesh	1993	src/mame/maygay/maygay1bsw.cpp
m1clueshop	m1cluesh	1993	src/mame/maygay/maygay1bsw.cpp
m1cluecb	0	1993	src/mame/maygay/maygay1bsw.cpp
m1cluecbp	m1cluecb	1993	src/mame/maygay/maygay1bsw.cpp
m1cluecb2	m1cluecb	1993	src/mame/maygay/maygay1bsw.cpp
m1cluecb2p	m1cluecb	1993	src/mame/maygay/maygay1bsw.cpp
m1cluecb1	m1cluecb	1993	src/mame/maygay/maygay1bsw.cpp
m1cluecb1p	m1cluecb	1993	src/mame/maygay/maygay1bsw.cpp
m1coro	0	1996	src/mame/maygay/maygay1bsw.cpp
m1corop	m1coro	1996	src/mame/maygay/maygay1bsw.cpp
m1coro32g	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro32gh	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro12g	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro12gp	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro12a	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro10h1	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro10h2	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro10h3	m1coro	1995	src/mame/maygay/maygay1bsw.cpp
m1coro81	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro81p	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro32n	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro32np	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro22n	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro21n	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro21np	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro12n	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro12np	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro11n	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro11np	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro31	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro31p	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro30h	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro21v	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1coro21vp	m1coro	1993	src/mame/maygay/maygay1bsw.cpp
m1corosh	0	1993	src/mame/maygay/maygay1bsw.cpp
m1coroshp	m1corosh	1993	src/mame/maygay/maygay1bsw.cpp
m1corocb	0	1994	src/mame/maygay/maygay1bsw.cpp
m1corocbp	m1corocb	1994	src/mame/maygay/maygay1bsw.cpp
m1corocb1	m1corocb	1994	src/mame/maygay/maygay1bsw.cpp
m1corocb1p	m1corocb	1994	src/mame/maygay/maygay1bsw.cpp
m1cororr	0	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrp	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororra	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrb	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrbh	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrb1	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrbp	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrc	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrc1	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrc2	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrd	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrdp	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororre	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrf	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrfp	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrg	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrgp	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrh	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororri	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrip	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrj	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrjp	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrk	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrl	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cororrlp	m1cororr	1995	src/mame/maygay/maygay1bsw.cpp
m1cluess	0	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessh	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessa	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessap	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessb	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessbp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessc	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluesscp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessd	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessdp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluesse	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessep	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessf	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessfp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessg	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessi	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessj	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessk	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessl	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluesslp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessm	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessmp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessn	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluesso	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessop	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessq	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessqp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessr	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluessrp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluesss	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1cluesssp	m1cluess	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong	0	1996	src/mame/maygay/maygay1bsw.cpp
m1dkongp	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkonga	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91n	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91np	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91na	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong81n	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong81na	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong81np	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong21n	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91p	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91a	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91h1	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong91h2	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong81	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong81p	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong51	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong51p	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong41	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong41p	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong31	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong31p	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong21	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong21p	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong11	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkong11p	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1dkonga2	m1dkong	1996	src/mame/maygay/maygay1bsw.cpp
m1apollo	0	1997	src/mame/maygay/maygay1bsw.cpp
m1apollop	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apolloh	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apolloa	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apolloap	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apolloao	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo9	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo9p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo4	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo4p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo11	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo11b	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo11p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo8	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo8p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo7	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo7p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo5	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo5p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo4o	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo3	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo3p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo2	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1apollo2p	m1apollo	1997	src/mame/maygay/maygay1bsw.cpp
m1eastnd	0	199?	src/mame/maygay/maygay1bsw.cpp
m1eastnda	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndb	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndc	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndd	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastnde	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndf	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndg	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndh	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndi	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndj	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndk	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndl	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndn	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndp	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndq	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndr	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastnds	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndt	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndu	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
m1eastndv	m1eastnd	199?	src/mame/maygay/maygay1bsw.cpp
